age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
36,5,298717,9,9,1,5,3,1,2,0,0,40,1,1
66,1,236879,1,1,5,12,5,1,1,0,0,40,32,1
33,1,170148,9,9,2,9,6,1,1,0,0,45,1,1
39,5,166497,9,9,2,7,4,1,2,0,0,40,1,0
30,1,247156,9,9,3,11,2,5,2,0,0,40,1,1
34,2,204052,9,9,1,2,3,1,2,0,0,40,1,0
62,2,122246,15,14,2,6,6,1,1,0,0,32,1,1
21,1,180339,13,10,3,9,4,1,1,0,0,45,1,1
50,3,155574,15,14,1,6,3,1,2,7298,0,50,1,0
30,1,114912,14,13,1,5,3,1,2,3103,0,60,1,0
43,1,193882,9,9,1,5,3,1,2,0,0,40,1,0
19,1,112269,13,10,3,3,5,1,1,0,0,40,1,1
26,4,171928,12,11,3,2,2,1,2,0,0,50,9,1
50,1,95435,4,4,1,11,3,1,2,0,1579,65,5,1
45,4,179638,15,14,2,5,4,1,2,0,0,40,1,0
46,3,125892,15,14,1,4,3,1,2,0,0,50,1,0
17,1,721712,6,6,3,3,2,1,2,0,0,15,1,1
56,1,197369,4,4,1,5,3,1,2,0,0,40,1,0
25,1,353795,13,10,1,9,1,5,1,3103,0,40,1,0
47,1,334679,15,14,4,8,6,2,1,0,0,42,8,1
23,1,235853,9,9,1,4,3,1,2,0,0,45,1,1
51,2,353281,9,9,4,3,6,1,1,0,0,20,1,1
19,1,203061,13,10,3,1,4,1,1,0,0,25,1,1
33,2,62932,9,9,1,2,3,1,2,0,0,40,1,1
32,1,118551,9,9,2,3,6,1,1,0,0,80,1,1
52,1,99184,9,9,2,11,4,1,2,0,0,40,1,1
36,1,189674,13,10,4,3,5,5,1,0,0,40,1,1
34,1,226883,9,9,2,2,4,1,2,0,0,40,1,1
26,9,109564,9,9,3,15,2,1,1,0,0,40,1,1
26,3,66872,8,8,1,4,3,4,2,0,0,98,25,1
35,5,268292,13,10,1,2,3,1,2,0,0,40,1,1
58,4,139290,14,13,1,9,3,1,2,0,0,40,1,0
32,1,206541,7,7,2,2,2,1,2,0,0,50,1,1
23,1,203139,13,10,3,3,5,1,1,0,0,40,1,1
28,2,294398,13,10,3,8,4,5,2,0,0,40,1,1
20,1,386864,6,6,3,3,5,1,2,0,0,35,21,1
17,1,369909,6,6,3,3,2,1,2,0,0,20,1,1
56,1,89922,9,9,1,11,3,1,2,3103,0,45,1,0
26,1,176008,9,9,2,9,2,1,1,0,0,40,1,1
43,6,241506,14,13,2,6,6,1,1,1506,0,36,1,1
45,2,174426,13,10,3,6,4,1,2,0,0,35,1,1
34,1,167497,13,10,1,5,1,1,1,7688,0,50,1,0
54,1,292673,2,2,1,3,3,1,2,0,0,35,21,1
51,5,134808,9,9,5,3,6,1,1,0,0,40,1,1
58,2,95763,13,10,1,10,3,1,2,0,0,60,1,1
49,1,83622,11,12,4,9,4,1,1,2597,0,40,1,1
21,1,222490,12,11,3,9,2,1,1,0,0,40,1,1
44,1,29115,13,10,3,3,4,1,1,0,0,40,1,1
26,1,66638,14,13,3,5,4,1,1,0,0,50,1,1
39,1,53926,14,13,1,6,3,1,2,0,0,40,1,1
19,9,43739,9,9,3,15,2,1,2,0,0,40,1,1
37,1,104359,13,10,1,7,3,1,2,0,0,40,1,1
49,1,124604,9,9,2,9,4,1,2,0,0,32,1,1
45,1,114797,9,9,4,8,6,5,1,0,0,40,1,1
60,4,67320,9,9,3,9,4,5,1,0,0,40,1,1
28,4,53147,14,13,3,5,4,5,2,0,0,40,1,1
23,1,13769,13,10,1,8,3,3,2,0,0,30,1,1
44,1,202872,14,13,3,6,4,1,1,0,0,45,1,1
19,6,149528,13,10,3,10,2,1,2,0,0,12,1,1
37,1,132879,9,9,1,5,3,1,2,0,0,40,1,0
41,2,112362,9,9,1,10,3,1,2,0,0,38,1,1
56,4,156229,14,13,1,5,3,1,2,7688,0,40,1,0
44,1,131650,11,12,1,5,3,1,2,0,0,54,1,0
30,1,154568,14,13,1,2,3,2,2,0,0,36,20,0
23,1,132300,14,13,3,4,4,1,1,0,0,40,1,1
44,1,124747,9,9,1,5,1,1,1,3103,0,40,1,0
38,1,276559,9,9,1,5,3,1,2,7688,0,70,1,0
32,1,106014,13,10,1,4,3,1,2,5178,0,50,1,0
57,2,135134,15,14,3,10,4,1,2,0,0,20,1,1
35,1,86648,10,15,1,6,3,1,2,7688,0,50,1,0
48,2,107231,14,13,1,5,3,1,2,99999,0,50,1,0
32,5,113838,13,10,1,13,3,1,2,0,0,99,1,1
76,4,25319,15,14,5,6,4,1,1,0,0,15,1,1
57,5,190561,9,9,2,7,4,5,1,0,0,30,1,1
58,9,150031,13,10,3,15,4,1,1,0,0,40,1,1
51,1,48343,15,14,1,5,3,1,2,7298,0,50,1,0
50,1,211116,6,6,1,3,3,5,2,0,0,40,1,1
38,1,226311,9,9,7,3,1,1,1,0,0,25,1,1
53,1,283743,9,9,1,11,3,1,2,0,2002,40,1,1
59,2,64102,4,4,1,2,3,1,2,0,0,20,1,1
23,1,234663,9,9,3,11,2,1,2,0,0,40,1,1
44,1,247880,12,11,2,5,4,1,2,8614,0,40,1,0
23,1,615367,14,13,3,4,4,1,1,0,0,40,1,1
23,1,163090,11,12,3,4,2,1,2,0,0,20,1,1
44,1,192225,14,13,1,5,3,1,2,0,0,40,1,0
30,1,370183,9,9,1,1,3,1,2,0,0,40,1,1
28,1,242482,9,9,1,4,3,1,2,0,0,40,1,1
46,1,169953,13,10,2,5,4,1,1,0,0,40,1,1
34,5,144182,1,1,3,9,2,5,1,0,0,25,1,1
38,1,125933,14,13,4,5,4,1,2,27828,0,45,1,0
26,1,203777,13,10,3,4,4,5,1,0,0,37,1,1
39,1,210991,9,9,1,2,3,1,2,0,0,40,1,1
28,1,472580,13,10,3,4,2,5,2,0,0,40,1,1
33,6,200289,15,14,1,6,3,2,2,0,0,19,8,1
43,1,289669,15,14,2,6,6,1,1,0,2547,40,1,0
30,1,110622,14,13,2,5,4,2,1,0,0,40,12,1
59,6,139616,15,14,1,5,3,1,2,0,0,50,1,0
26,1,39212,9,9,1,8,3,1,2,0,0,45,1,1
28,1,51961,13,10,3,1,2,5,2,0,0,24,1,1
48,2,117849,13,10,3,3,4,1,2,0,0,40,1,1
49,1,50748,14,13,5,6,6,1,1,1506,0,35,1,1
41,2,170214,9,9,1,7,3,1,2,0,2179,40,1,1
20,1,151790,13,10,3,9,2,1,1,0,0,30,1,1
49,1,168211,9,9,1,13,3,1,2,0,0,40,1,0
37,6,117651,14,13,3,6,5,1,2,0,0,40,1,1
18,1,157131,8,8,3,4,2,1,1,0,0,8,1,1
61,1,225970,9,9,1,1,3,1,2,0,0,40,1,0
26,1,177951,9,9,1,7,3,1,2,0,0,48,1,1
66,1,134130,14,13,5,3,4,1,2,0,0,12,1,1
68,1,191581,15,14,3,6,4,1,1,3273,0,40,1,1
27,5,199172,9,9,1,13,1,1,1,0,0,40,1,1
66,2,262552,13,10,1,10,3,1,2,0,0,7,1,1
28,1,66434,6,6,3,3,6,1,1,0,0,15,1,1
26,1,77661,14,13,3,6,4,1,1,0,0,40,1,1
25,9,230856,9,9,3,15,6,5,1,0,0,40,1,1
46,1,192835,13,10,1,11,3,1,2,0,0,48,1,1
62,9,181014,14,13,1,15,3,1,2,0,0,40,1,1
35,1,200445,9,9,3,8,2,1,2,0,1974,40,1,1
26,2,37918,9,9,3,10,2,1,2,0,0,60,1,1
40,1,111020,9,9,4,8,4,1,1,0,0,40,1,1
31,1,244665,13,10,3,5,4,1,2,0,0,45,15,1
52,1,312477,9,9,5,11,4,1,2,0,0,40,1,1
61,2,243493,9,9,1,3,3,5,2,0,0,12,1,1
39,6,152023,7,7,1,2,3,1,2,0,0,40,1,1
25,1,104193,9,9,3,3,2,1,1,114,0,40,1,1
47,1,170850,14,13,1,1,3,1,2,0,0,48,1,1
33,1,137088,14,13,1,8,3,4,2,0,0,40,27,1
17,1,340557,7,7,3,3,2,1,2,0,0,25,1,1
26,1,298225,9,9,1,9,3,1,2,0,0,45,1,1
25,1,114150,9,9,3,7,5,1,2,0,0,40,1,1
39,2,194668,9,9,1,5,3,1,2,0,0,16,1,1
33,1,188246,15,14,1,5,3,1,2,7298,0,45,1,0
46,4,330901,13,10,1,5,3,5,2,0,0,40,1,1
27,1,80165,13,10,4,9,6,1,1,0,0,20,1,1
48,1,83444,9,9,1,6,3,1,2,7298,0,40,1,0
29,2,85572,7,7,1,3,1,1,1,0,0,5,1,1
40,1,116632,14,13,3,4,2,1,2,0,0,40,1,1
24,1,139989,14,13,3,4,2,5,2,0,0,40,1,1
55,1,135803,14,13,1,5,3,4,2,0,1579,35,8,1
56,1,75785,9,9,1,5,3,1,2,0,0,40,1,0
25,1,248612,11,12,3,2,4,1,2,0,0,30,1,1
36,1,28572,13,10,1,2,3,1,2,0,0,50,1,1
26,2,31143,9,9,1,5,3,1,2,0,0,45,1,1
37,1,216924,9,9,1,7,3,1,2,0,0,44,1,0
36,1,549174,9,9,1,2,3,1,2,0,0,40,1,1
23,2,111296,7,7,3,2,2,1,2,0,0,50,21,1
25,1,208881,14,13,1,6,3,1,2,0,0,60,1,1
36,6,243666,9,9,2,9,2,5,1,0,0,40,1,1
37,2,327164,13,10,1,2,3,1,2,0,0,70,42,1
39,3,131288,11,12,1,4,3,1,2,5178,0,48,1,0
35,1,257416,12,11,3,2,2,5,2,0,0,40,1,1
33,1,215288,7,7,3,7,2,5,2,0,0,40,1,1
31,1,58582,13,10,3,2,4,1,2,0,0,46,1,1
49,1,199378,13,10,1,6,3,1,2,0,0,22,1,1
34,2,114185,14,13,2,11,4,1,2,0,0,50,42,1
40,1,137421,9,9,1,11,3,2,2,0,0,60,38,1
27,1,216481,13,10,5,9,6,1,1,0,0,40,1,1
50,2,196504,16,16,1,6,3,1,2,0,0,23,1,1
38,1,357870,8,8,3,8,4,5,1,0,0,50,1,1
55,6,256335,14,13,2,5,6,5,2,0,0,40,1,1
49,2,168191,4,4,1,3,3,1,2,0,0,70,17,1
40,1,215596,14,13,6,3,4,4,2,0,0,40,21,1
42,1,184682,12,11,2,1,4,1,1,0,0,30,1,1
51,1,171914,14,13,1,6,3,1,2,0,0,50,1,0
27,1,288229,14,13,3,9,2,2,1,0,0,50,26,1
30,6,144064,9,9,1,13,3,1,2,0,0,40,1,0
70,9,54849,16,16,1,15,3,1,2,0,0,20,1,0
40,1,141583,6,6,3,3,6,5,1,0,0,40,1,1
43,2,180985,14,13,4,2,6,1,2,0,0,35,1,1
24,1,148709,9,9,3,3,4,1,1,0,0,40,1,1
22,9,174626,4,4,3,15,2,1,2,0,0,40,1,1
38,1,184801,14,13,1,4,3,1,2,0,0,60,1,0
52,1,89054,9,9,1,2,3,1,2,0,0,40,1,1
32,1,147284,12,11,1,4,3,1,2,0,0,50,1,0
33,1,169973,12,11,4,13,4,1,1,0,0,40,1,1
21,1,222993,9,9,3,8,2,1,2,0,0,40,1,1
27,1,41099,13,10,3,4,4,1,2,0,0,50,1,1
31,1,33117,9,9,2,5,4,1,2,0,0,50,1,1
29,1,162551,15,14,1,6,1,2,1,0,0,40,40,0
49,1,122066,3,3,1,3,3,1,2,0,2603,40,10,1
61,9,42938,14,13,3,15,4,1,2,0,0,7,1,0
46,1,389843,14,13,1,4,3,1,2,0,0,50,6,0
37,1,138940,7,7,1,2,3,1,2,0,0,40,1,1
56,4,141877,14,13,1,9,3,1,2,0,0,40,1,0
37,1,172722,13,10,1,2,3,1,2,0,0,40,1,1
26,2,118523,9,9,1,9,3,1,2,0,0,40,1,1
31,1,227886,13,10,3,9,6,5,1,0,0,35,1,1
36,1,80743,9,9,1,3,1,2,1,0,0,40,11,1
52,1,199688,6,6,1,7,3,1,2,0,0,45,1,1
40,1,225823,13,10,2,2,4,1,2,0,0,60,1,1
21,1,176486,9,9,6,5,5,1,1,0,0,60,1,1
63,1,175777,6,6,4,8,4,5,2,0,0,40,1,1
30,1,295010,9,9,3,9,4,1,1,0,0,40,1,1
30,1,437825,14,13,1,4,3,1,2,0,0,20,39,1
50,1,270194,14,13,1,5,3,1,2,0,0,60,1,1
41,1,242089,15,14,1,5,3,1,2,0,0,45,1,1
39,3,117555,14,13,1,5,3,1,2,0,0,60,1,0
23,1,146499,9,9,4,8,6,1,1,0,0,48,1,1
52,1,222405,9,9,1,4,3,5,2,0,2377,40,1,1
17,9,216595,7,7,3,15,2,5,1,0,0,20,1,1
46,1,157991,12,11,2,1,6,5,1,0,625,40,1,1
26,1,373553,13,10,1,9,1,1,1,0,0,42,1,1
30,1,194827,13,10,1,2,3,1,2,0,1740,40,1,1
23,1,60331,13,10,2,5,4,1,2,0,0,50,1,1
21,6,96483,13,10,3,9,2,2,1,0,0,12,1,1
39,1,211154,9,9,1,11,3,1,2,0,0,55,1,1
37,5,247750,12,11,1,13,3,5,2,0,0,40,1,1
40,2,204235,15,14,1,5,3,1,2,99999,0,50,1,0
38,1,197113,13,10,2,9,6,5,1,0,0,20,1,1
47,1,178341,14,13,1,4,3,1,2,4064,0,60,1,1
20,1,293297,13,10,3,3,2,1,2,0,0,35,1,1
35,1,35330,9,9,1,2,3,1,2,0,0,40,1,1
62,6,202056,14,13,2,6,4,1,2,14084,0,40,1,0
32,1,61898,7,7,2,3,6,1,1,0,0,15,1,1
42,3,1097453,14,13,1,4,3,1,2,0,0,60,1,0
32,1,176992,6,6,3,2,6,1,2,0,0,40,1,1
27,1,295289,13,10,3,3,2,5,1,0,0,30,1,1
53,3,298215,14,13,1,4,3,1,2,0,0,45,1,0
28,2,209934,3,3,1,7,3,1,2,0,0,25,21,1
26,1,164938,9,9,1,4,3,1,2,0,0,40,1,1
47,1,423222,10,15,1,5,3,1,2,0,0,45,1,0
23,1,124259,13,10,3,13,2,5,1,0,0,40,1,1
70,3,232871,13,10,1,5,3,1,2,0,0,30,1,1
41,6,73199,14,13,1,5,3,2,2,0,0,40,1,1
43,6,27661,15,14,3,6,4,1,2,0,0,45,1,1
65,1,461715,9,9,2,4,6,1,1,0,0,25,42,1
40,2,89413,9,9,1,2,3,1,2,0,1672,40,1,1
64,2,31826,9,9,1,5,3,1,2,0,0,45,1,0
40,1,279679,13,10,2,5,4,1,2,0,0,45,1,1
43,1,221172,14,13,2,5,4,1,2,0,0,35,1,1
50,4,222020,9,9,1,9,3,1,2,0,0,48,1,1
19,9,181265,13,10,3,15,2,1,1,0,0,30,1,1
32,2,261056,14,13,3,6,2,5,1,2174,0,60,42,1
32,1,204792,7,7,1,10,3,1,2,0,0,40,1,1
42,1,384508,7,7,2,4,6,1,2,1506,0,50,21,1
41,1,288568,9,9,1,2,3,1,2,0,0,40,1,0
30,1,182714,13,10,3,5,4,1,1,0,0,40,3,1
20,1,471452,13,10,3,3,2,1,2,0,0,30,1,1
45,6,264052,9,9,1,2,3,1,2,0,0,40,1,1
42,1,146659,16,16,1,6,3,1,2,0,1902,50,1,0
24,1,203027,11,12,3,8,2,1,2,0,0,40,1,1
43,1,218309,14,13,2,4,4,1,1,0,0,50,1,1
28,1,133625,9,9,1,11,3,5,2,0,0,40,1,1
35,1,45937,9,9,3,8,4,1,1,0,0,40,1,1
36,9,389850,9,9,6,15,6,5,2,0,0,50,1,1
38,4,201617,9,9,3,9,6,1,1,0,0,40,1,1
32,5,114733,14,13,2,6,6,1,1,0,0,35,1,1
50,6,97778,9,9,1,13,3,1,2,0,0,40,1,1
34,1,149507,9,9,1,2,3,1,2,0,0,55,1,0
35,1,82622,9,9,3,3,2,1,2,0,0,40,1,1
30,1,48014,15,14,3,9,4,1,1,0,0,40,24,1
61,6,162678,3,3,1,11,3,1,2,0,0,40,1,1
27,1,213842,14,13,3,9,2,1,2,0,0,38,1,1
61,1,221447,9,9,3,8,4,5,1,0,0,40,1,1
18,1,426836,3,3,3,7,5,1,2,0,0,40,21,1
31,5,206609,9,9,1,13,3,1,2,0,0,40,1,0
31,1,50276,14,13,2,6,4,1,2,0,0,60,1,1
20,1,180497,9,9,3,3,4,5,1,0,0,40,1,1
35,1,220585,8,8,1,11,3,1,2,0,0,40,1,1
51,1,202752,9,9,3,2,4,5,2,0,0,40,1,1
43,1,75993,13,10,1,4,3,1,2,7688,0,40,1,0
18,1,170544,7,7,3,7,2,1,2,0,0,20,1,1
55,1,115439,10,15,1,5,3,1,2,99999,0,40,1,0
59,1,24384,9,9,5,12,4,1,1,0,0,40,1,1
21,1,209067,9,9,3,3,2,1,1,0,0,40,1,1
22,1,65225,6,6,3,3,2,1,1,0,0,40,1,1
60,4,27466,13,10,5,5,4,1,1,0,0,40,3,1
49,4,179869,9,9,1,2,3,1,2,0,0,40,1,0
21,1,442131,9,9,3,7,2,1,1,0,0,40,1,1
61,1,243283,9,9,1,8,3,1,2,0,0,40,1,1
64,1,316627,3,3,2,2,4,1,2,0,0,40,1,1
63,1,208862,9,9,3,2,4,1,2,0,0,40,1,1
27,4,38645,14,13,3,5,4,1,1,0,0,40,1,1
23,1,141272,14,13,3,3,2,5,1,0,0,30,1,1
41,6,29324,9,9,2,5,6,1,1,0,0,45,1,1
18,9,348588,8,8,3,15,2,5,2,0,0,25,1,1
40,1,124747,9,9,1,2,1,1,1,7298,0,40,1,0
55,2,477867,14,13,1,5,3,1,2,0,0,40,1,0
17,1,218361,6,6,3,3,2,1,1,0,1602,12,1,1
34,2,156809,13,10,3,2,4,1,2,0,1504,60,1,1
24,1,267945,14,13,3,9,2,1,1,0,0,40,1,1
30,1,35724,10,15,1,6,1,1,1,0,0,45,1,0
29,1,187188,15,14,3,5,4,2,2,0,0,60,1,1
52,1,155983,14,13,1,5,3,1,2,0,0,40,1,0
57,4,414994,13,10,1,5,3,1,2,0,0,40,1,0
38,1,103474,14,13,3,1,4,1,1,0,0,45,1,1
43,1,211128,15,14,2,5,4,1,1,0,0,50,1,0
61,1,203445,13,10,5,9,5,1,1,0,0,40,1,1
38,1,38312,14,13,1,5,3,1,2,15024,0,65,1,0
51,1,178241,9,9,1,8,3,5,2,0,0,40,1,0
40,1,260761,14,13,1,9,3,1,2,0,0,40,21,1
41,5,36924,13,10,1,9,3,1,2,0,0,40,1,0
19,1,292590,13,10,3,3,2,1,1,0,0,20,1,1
28,1,461929,4,4,1,10,3,1,2,0,0,40,21,1
59,1,189664,13,10,1,4,3,1,2,0,0,40,1,1
32,6,190577,14,13,3,6,2,1,1,0,0,40,1,1
31,1,344200,9,9,1,5,3,1,2,0,0,40,1,0
30,1,337494,11,12,3,8,4,1,2,0,0,48,1,1
54,2,52634,13,10,1,4,3,1,2,0,0,40,1,1
33,1,194901,12,11,4,2,4,1,2,0,2444,42,1,0
20,1,170091,13,10,3,9,2,1,1,0,0,10,1,1
27,9,189399,13,10,2,15,4,1,1,0,0,40,1,1
32,2,205072,9,9,1,11,3,1,2,0,0,48,1,1
35,1,310290,9,9,1,11,1,5,1,0,0,40,1,1
27,1,134048,7,7,3,2,4,1,2,0,0,45,1,1
40,1,91959,14,13,1,6,3,1,2,0,0,46,1,0
34,1,153942,12,11,1,4,3,1,2,0,0,40,1,1
34,5,234096,11,12,1,6,3,1,2,0,0,40,1,0
38,1,185330,13,10,3,2,2,1,1,0,0,25,1,1
28,1,163772,9,9,1,3,3,4,2,0,0,40,1,1
65,1,83800,13,10,1,7,3,1,2,0,0,27,1,1
61,1,139391,13,10,3,1,2,1,2,0,0,16,1,1
18,1,478380,7,7,3,4,2,1,1,0,0,25,1,1
35,3,186845,14,13,1,4,2,1,2,5178,0,50,1,0
45,1,262802,14,13,2,5,6,1,1,0,0,40,1,1
68,9,152157,9,9,5,15,4,1,1,0,0,20,1,1
25,1,114483,13,10,1,5,3,1,2,0,0,50,1,1
48,1,118023,10,15,2,4,4,1,2,0,0,13,1,1
19,1,220101,13,10,3,9,4,1,1,0,0,40,1,1
43,1,219424,14,13,3,5,4,5,1,0,0,50,1,0
54,1,186117,14,13,1,2,3,1,2,0,0,45,1,0
47,2,479611,14,13,2,4,4,1,2,0,0,50,1,1
25,1,80312,12,11,3,9,4,1,1,4865,0,40,1,1
30,1,108386,11,12,1,2,3,1,2,0,0,40,1,1
67,9,125926,13,10,1,15,3,1,2,0,0,8,1,1
35,1,177102,9,9,2,7,6,1,1,0,0,40,1,1
26,1,190762,13,10,1,4,3,1,2,0,0,18,1,1
61,1,180632,9,9,1,4,3,1,2,0,0,40,1,1
54,1,88019,9,9,2,3,6,1,2,0,0,32,1,1
50,1,135339,8,8,1,4,3,2,2,0,0,40,2,0
32,1,100662,5,5,4,8,6,1,1,0,0,40,30,1
34,1,183557,9,9,2,8,4,1,1,0,0,25,1,1
36,1,160035,9,9,3,3,4,1,2,0,0,40,1,1
50,1,306790,13,10,1,2,3,1,2,0,0,40,1,0
28,1,269246,7,7,1,10,3,1,2,0,0,40,1,1
22,1,308334,9,9,3,3,2,1,1,0,0,19,1,1
58,1,215190,7,7,1,3,3,1,2,0,0,20,1,1
27,1,419146,3,3,3,3,4,1,2,0,0,75,21,1
62,1,176839,14,13,1,1,3,1,2,0,0,38,1,1
36,3,184456,14,13,3,1,4,1,2,27828,0,55,1,0
21,5,309348,13,10,3,9,4,1,1,594,0,4,1,1
41,1,56795,15,14,1,6,1,1,1,0,0,45,3,1
28,1,201861,13,10,1,8,3,1,2,0,0,45,1,1
33,1,179509,14,13,1,7,3,1,2,0,0,40,1,1
54,1,291755,14,13,1,5,3,1,2,0,0,45,1,0
19,1,243941,13,10,3,4,2,3,1,0,1721,25,1,1
76,2,117169,4,4,3,10,4,1,2,0,0,30,1,1
25,9,100903,14,13,1,15,1,1,1,0,0,25,1,1
34,1,159322,14,13,1,5,3,1,2,0,0,50,1,0
40,1,262872,14,13,3,9,4,1,1,0,0,40,1,1
22,1,187052,7,7,3,4,6,1,1,0,0,30,1,1
17,1,277583,7,7,3,7,2,1,2,0,0,15,1,1
55,1,169071,13,10,2,3,4,1,1,0,0,20,1,1
51,5,96190,13,10,1,9,1,1,1,0,0,40,1,1
26,1,61603,3,3,1,7,3,4,2,0,0,40,21,1
44,1,43711,14,13,3,3,4,1,2,0,0,48,1,1
65,9,197883,6,6,1,15,3,1,2,0,0,70,1,1
54,1,99434,9,9,1,5,3,1,2,0,0,40,1,0
34,2,177639,11,12,3,2,4,1,2,0,0,40,1,1
42,1,201723,9,9,2,9,6,1,2,0,0,40,1,1
26,1,222248,9,9,3,2,4,1,2,0,0,70,1,1
39,1,86143,3,3,1,3,3,2,2,0,0,40,16,1
46,9,228620,7,7,5,15,6,5,1,0,0,40,1,1
34,1,346034,14,13,3,3,4,1,2,0,0,40,37,1
59,1,87510,9,9,2,2,4,1,2,0,0,40,1,1
20,1,37932,9,9,3,3,2,1,2,0,0,50,1,1
34,1,185063,13,10,1,8,3,1,2,0,0,45,1,0
62,9,125493,9,9,1,15,1,1,1,5178,0,40,34,0
51,1,159755,9,9,1,2,3,1,2,0,0,20,1,1
34,1,108837,13,10,1,7,3,1,2,0,0,40,1,0
47,1,110669,14,13,4,6,6,1,1,0,0,50,1,1
21,9,220115,13,10,3,15,2,1,2,0,0,20,1,1
30,2,45427,12,11,2,2,4,1,2,0,0,49,1,1
38,1,154669,9,9,4,4,4,1,2,0,0,60,1,1
45,1,261278,14,13,1,6,1,2,1,5178,0,40,16,0
23,1,71864,13,10,3,5,4,1,1,0,0,35,1,1
34,1,173495,13,10,1,2,3,1,2,0,0,48,1,0
22,1,254293,8,8,3,7,4,1,2,0,0,40,1,1
31,1,111883,9,9,3,2,5,1,2,0,0,40,1,1
50,1,146429,9,9,1,2,3,1,2,0,0,40,1,1
19,1,472807,2,2,3,7,5,1,2,0,0,52,21,1
28,1,285294,14,13,1,4,1,5,1,15024,0,45,1,0
23,1,184665,9,9,3,9,4,1,1,0,0,50,1,1
35,1,205852,9,9,1,7,3,1,2,0,0,40,1,1
28,1,83879,9,9,1,8,3,5,2,0,0,40,1,1
27,1,178564,13,10,3,9,2,1,2,0,0,30,1,1
46,3,168796,14,13,1,4,3,1,2,0,0,55,1,1
27,1,269444,9,9,2,7,4,1,2,0,0,40,1,1
25,1,47353,6,6,1,3,1,1,1,0,0,40,1,1
34,3,29254,13,10,1,2,3,1,2,0,0,70,1,1
33,1,155343,9,9,3,8,6,1,2,0,0,40,1,1
36,1,234271,13,10,3,2,4,1,1,0,0,40,1,1
30,1,257849,4,4,1,2,3,1,2,0,0,48,1,1
23,1,228230,13,10,1,4,1,1,1,0,0,47,1,1
36,1,227615,3,3,6,2,5,1,2,0,0,32,21,1
29,1,406826,14,13,3,6,4,1,1,0,0,45,1,1
50,2,27539,13,10,1,10,3,1,2,7688,0,40,1,0
19,1,97261,8,8,3,7,4,1,2,0,0,40,1,1
20,9,232022,13,10,3,15,2,1,1,0,0,40,1,1
52,4,168539,9,9,1,8,3,1,2,0,0,40,1,0
20,1,515797,9,9,1,2,3,1,2,0,0,40,1,1
22,1,351381,12,11,3,9,4,1,1,0,0,40,1,1
34,1,161018,13,10,1,4,3,1,2,0,0,55,1,0
60,1,26721,13,10,1,2,3,1,2,0,0,40,1,1
19,1,164123,7,7,3,3,4,5,2,0,0,40,1,1
59,2,98418,9,9,1,10,3,1,2,0,0,20,1,1
36,1,29814,9,9,3,11,5,1,2,0,0,50,1,1
25,1,254613,9,9,3,2,2,1,2,0,0,40,13,1
49,1,207677,4,4,2,2,4,1,2,0,0,70,1,1
25,2,217030,9,9,3,3,6,1,1,0,0,30,1,1
50,1,171199,7,7,2,3,6,1,1,0,0,40,1,1
44,1,198270,11,12,2,6,4,1,1,0,0,43,1,1
28,9,131310,9,9,4,15,6,1,1,0,0,40,1,1
33,1,79923,13,10,1,4,3,1,2,0,0,20,1,1
40,3,475322,14,13,4,2,2,1,2,0,0,50,1,1
56,1,134286,13,10,1,5,3,1,2,0,0,45,1,1
56,2,73746,13,10,1,5,3,1,2,0,0,50,1,0
23,1,125525,14,13,3,6,2,1,2,0,0,42,1,1
38,9,155676,9,9,2,15,6,5,1,0,0,40,1,1
21,1,304949,13,10,3,6,2,1,1,0,0,10,1,1
67,1,150516,4,4,1,2,3,1,2,0,0,24,1,1
54,6,249096,12,11,1,13,3,1,2,0,0,40,1,1
50,5,164127,9,9,3,3,4,5,1,0,0,40,1,1
59,1,304779,4,4,1,8,3,1,2,0,0,40,1,1
51,1,157043,7,7,5,7,6,5,1,0,0,40,1,1
30,1,396538,9,9,4,5,6,1,1,0,0,29,1,1
42,1,510072,9,9,1,2,3,1,2,0,0,40,1,0
64,9,200017,9,9,5,15,4,1,1,0,0,20,1,1
61,9,60641,14,13,3,15,4,1,1,0,0,45,1,1
26,1,89326,14,13,3,4,4,1,2,0,0,40,1,1
47,1,200471,12,11,1,9,3,1,2,4064,0,40,1,1
78,2,82815,13,10,1,2,3,1,2,0,0,3,1,0
24,2,117210,9,9,2,2,4,1,2,0,0,50,1,1
27,1,202206,7,7,4,10,5,1,2,0,0,40,4,1
51,1,123429,15,14,1,5,3,1,2,0,0,50,1,0
46,1,353512,9,9,1,8,3,1,2,0,0,40,1,0
55,2,26683,9,9,1,10,3,1,2,0,0,60,1,1
20,1,204641,13,10,3,3,2,1,2,0,0,40,1,1
30,1,225053,9,9,1,5,3,1,2,0,0,50,1,1
36,9,98776,13,10,3,15,4,1,2,0,0,30,1,1
19,1,263932,9,9,3,3,2,1,1,0,0,20,1,1
30,1,108247,14,13,1,6,3,1,2,0,0,40,1,0
31,2,369648,11,12,1,2,4,1,2,0,0,50,1,0
26,1,339324,9,9,1,8,3,1,2,0,0,96,1,1
59,9,145574,11,12,1,15,3,1,2,0,0,35,1,0
53,1,317313,9,9,1,11,3,1,2,0,0,60,1,0
24,5,162919,13,10,3,9,4,1,1,0,0,40,1,1
